UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
HOUR,2025-09-27 07:00:00,707,binance,BTCUSDT,109541.36,109570.36,109332.02,109411.2,1758956400,1758959999,109541.36,109570.36,1758957784,109332.02,1758959274,109411.2,33291,12465,20826,0,290.72314,31823582.9354771,103.21115,11297780.6873658,187.51199,20525802.2481113,0,0
HOUR,2025-09-27 08:00:00,707,binance,BTCUSDT,109411.2,109411.2,109252.0,109252.01,1758960000,1758963599,109411.19,109411.2,1758960003,109252.0,1758963599,109252.01,53887,22217,31670,0,379.23249,41452720.0011159,175.49522,19182454.9566118,203.73727,22270265.0445041,0,0
HOUR,2025-09-27 09:00:00,707,binance,BTCUSDT,109252.01,109347.59,109064.4,109292.73,1758963600,1758967199,109252.01,109347.59,1758966550,109064.4,1758965315,109292.73,51335,23342,27993,0,409.97831,44768382.0788167,155.28918,16958689.6708954,254.68913,27809692.4079213,0,0
HOUR,2025-09-27 10:00:00,707,binance,BTCUSDT,109292.73,109477.69,109256.07,109431.7,1758967200,1758970799,109292.74,109477.69,1758969402,109256.07,1758968413,109431.7,56472,24002,32470,0,322.59239,35278044.4081068,172.02201,18811813.1181768,150.57038,16466231.28993,0,0
HOUR,2025-09-27 11:00:00,707,binance,BTCUSDT,109431.7,109440.65,109280.0,109310.21,1758970800,1758974399,109431.71,109440.65,1758970814,109280.0,1758974256,109310.21,32789,13301,19488,0,244.4871,26730503.0737235,93.4004,10211414.7548079,151.0867,16519088.3189156,0,0
HOUR,2025-09-27 12:00:00,707,binance,BTCUSDT,109310.21,109477.59,109227.14,109400.05,1758974400,1758977999,109310.22,109477.59,1758977272,109227.14,1758976533,109400.05,50111,25122,24989,0,336.07633,36746257.5683361,155.64029,17018184.5306601,180.43604,19728073.037676,0,0
HOUR,2025-09-27 13:00:00,707,binance,BTCUSDT,109400.05,109412.14,109299.64,109306.61,1758978000,1758981599,109400.06,109412.14,1758978159,109299.64,1758978902,109306.61,39698,14968,24730,0,336.77227,36825559.6028026,166.15414,18168885.0345266,170.61813,18656674.568276,0,0
HOUR,2025-09-27 14:00:00,707,binance,BTCUSDT,109306.61,109387.51,109255.9,109287.89,1758981600,1758985199,109306.61,109387.51,1758982427,109255.9,1758984797,109287.89,32514,15838,16676,0,273.62629,29909817.5381171,105.89621,11575817.5685389,167.73008,18333999.9695782,0,0
HOUR,2025-09-27 15:00:00,707,binance,BTCUSDT,109287.89,109427.4,109193.0,109402.24,1758985200,1758988799,109287.89,109427.4,1758988387,109193.0,1758986033,109402.24,55689,28134,27555,0,204.90854,22394142.3558389,83.3486,9108749.3987233,121.55994,13285392.9571156,0,0
HOUR,2025-09-27 16:00:00,707,binance,BTCUSDT,109402.24,109427.76,109308.0,109389.04,1758988800,1758992398,109402.25,109427.76,1758991090,109308.0,1758989767,109389.04,49902,25864,24038,0,176.55452,19309853.8801178,90.11815,9855618.1844926,86.43637,9454235.6956252,0,0
HOUR,2025-09-27 17:00:00,707,binance,BTCUSDT,109389.04,109410.0,109243.89,109382.47,1758992400,1758995999,109389.05,109410.0,1758995989,109243.89,1758993662,109382.47,55081,24858,30223,0,183.15972,20024506.1963279,71.05353,7767910.721477,112.10619,12256595.4748509,0,0
HOUR,2025-09-27 18:00:00,707,binance,BTCUSDT,109382.47,109434.99,109345.11,109434.96,1758996000,1758999599,109382.48,109434.99,1758999469,109345.11,1758996272,109434.96,24575,11938,12637,0,154.7658,16931995.8067533,47.67925,5215881.1304068,107.08655,11716114.6763465,0,0
HOUR,2025-09-27 19:00:00,707,binance,BTCUSDT,109434.96,109440.0,109383.48,109424.2,1758999600,1759003199,109434.96,109440.0,1759000871,109383.48,1759002082,109424.2,16138,7820,8318,0,76.33855,8353088.8154334,26.07042,2852488.1923367,50.26813,5500600.6230967,0,0
HOUR,2025-09-27 20:00:00,707,binance,BTCUSDT,109424.2,109435.0,109362.72,109390.0,1759003200,1759006799,109424.21,109435.0,1759003319,109362.72,1759004399,109390.0,16410,7730,8680,0,60.18528,6583966.1813729,22.83693,2498145.9284396,37.34835,4085820.2529333,0,0
HOUR,2025-09-27 21:00:00,707,binance,BTCUSDT,109390.0,109483.55,109389.47,109474.99,1759006800,1759010399,109390.0,109483.55,1759009285,109389.47,1759007706,109474.99,14672,9814,4858,0,119.69499,13097478.1662718,83.27495,9112059.2360094,36.42004,3985418.9302624,0,0
HOUR,2025-09-27 22:00:00,707,binance,BTCUSDT,109474.99,109699.98,109474.98,109605.62,1759010400,1759013999,109474.98,109699.98,1759012241,109474.98,1759010402,109605.62,42503,23319,19184,0,175.35372,19218258.5752843,113.94803,12487855.0820663,61.40569,6730403.493218,0,0
HOUR,2025-09-27 23:00:00,707,binance,BTCUSDT,109605.62,109683.16,109461.53,109635.85,1759014000,1759017599,109605.63,109683.16,1759017174,109461.53,1759015101,109635.85,38586,19342,19244,0,97.55978,10689940.7336281,44.26223,4849718.9243941,53.29755,5840221.809234,0,0
HOUR,2025-09-28 00:00:00,707,binance,BTCUSDT,109635.85,109787.75,109548.0,109607.81,1759017600,1759021199,109635.85,109787.75,1759019302,109548.0,1759018337,109607.81,74899,34000,40899,0,283.02575,31032199.2083132,138.22863,15154769.9338338,144.79712,15877429.2744794,0,0
HOUR,2025-09-28 01:00:00,707,binance,BTCUSDT,109607.81,109654.85,109325.05,109353.67,1759021200,1759024799,109607.81,109654.85,1759021320,109325.05,1759024287,109353.67,80879,31783,49096,0,221.5149,24253193.576593,94.38436,10333408.6900928,127.13054,13919784.8865002,0,0
HOUR,2025-09-28 02:00:00,707,binance,BTCUSDT,109353.67,109535.0,109353.67,109447.55,1759024800,1759028399,109353.68,109535.0,1759027184,109353.67,1759024924,109447.55,43821,20722,23099,0,194.54739,21290082.5837857,109.34294,11964837.295323,85.20445,9325245.2884627,0,0
HOUR,2025-09-28 03:00:00,707,binance,BTCUSDT,109447.55,109535.0,109409.17,109436.0,1759028400,1759031999,109447.54,109535.0,1759028652,109409.17,1759031319,109436.0,24279,11976,12303,0,123.06023,13469238.5014706,70.32434,7697209.5892689,52.73589,5772028.9122017,0,0
HOUR,2025-09-28 04:00:00,707,binance,BTCUSDT,109436.0,109486.1,109365.88,109365.9,1759032000,1759035599,109436.0,109486.1,1759032766,109365.88,1759034423,109365.9,22153,10940,11213,0,99.29239,10863025.3974345,52.35015,5727081.7739812,46.94224,5135943.6234533,0,0
HOUR,2025-09-28 05:00:00,707,binance,BTCUSDT,109365.9,109398.0,109356.42,109356.43,1759035600,1759039199,109365.9,109398.0,1759037562,109356.42,1759036269,109356.43,16723,8719,8004,0,124.07352,13569821.1840847,73.31173,8017840.1849976,50.76179,5551980.9990871,0,0
HOUR,2025-09-28 06:00:00,707,binance,BTCUSDT,109356.43,109455.97,109260.0,109410.0,1759039200,1759042798,109356.44,109455.97,1759041706,109260.0,1759041124,109410.0,26118,11910,14208,0,167.02015,18267054.6130081,82.07695,8976816.9433628,84.9432,9290237.6696453,0,0
HOUR,2025-09-28 07:00:00,707,binance,BTCUSDT,109410.0,109537.8,109350.0,109513.06,1759042800,1759046399,109410.0,109537.8,1759046100,109350.0,1759043356,109513.06,27362,15023,12339,0,178.6647,19557145.1028678,86.57457,9476685.3743959,92.09013,10080459.7284719,0,0
HOUR,2025-09-28 08:00:00,707,binance,BTCUSDT,109513.06,109585.39,109423.21,109509.91,1759046400,1759049999,109513.06,109585.39,1759046646,109423.21,1759047802,109509.91,41374,19540,21834,0,216.27847,23686050.1800992,101.91967,11160934.4645942,114.3588,12525115.715505,0,0
HOUR,2025-09-28 09:00:00,707,binance,BTCUSDT,109509.91,109559.89,109323.88,109519.42,1759050000,1759053599,109509.91,109559.89,1759052706,109323.88,1759051016,109519.42,58225,26968,31257,0,209.63846,22949444.3977455,100.67594,11021387.5879629,108.96252,11928056.8097826,0,0
HOUR,2025-09-28 10:00:00,707,binance,BTCUSDT,109519.42,109519.43,109368.43,109368.44,1759053600,1759057198,109519.43,109519.43,1759053628,109368.43,1759057196,109368.44,35830,13955,21875,0,143.70537,15724598.2662885,68.64772,7510712.023757,75.05765,8213886.2425315,0,0
HOUR,2025-09-28 11:00:00,707,binance,BTCUSDT,109368.44,109447.28,109250.0,109369.02,1759057200,1759060799,109368.43,109447.28,1759060711,109250.0,1759058914,109369.02,47997,23544,24453,0,293.31231,32060196.2022003,149.75046,16368668.4402127,143.56185,15691527.7619876,0,0
HOUR,2025-09-28 12:00:00,707,binance,BTCUSDT,109369.02,109451.04,109189.99,109314.99,1759060800,1759064399,109369.02,109451.04,1759060922,109189.99,1759063707,109314.99,80500,31471,49029,0,308.15163,33693656.484878,133.10857,14554509.9619709,175.04306,19139146.5229071,0,0
HOUR,2025-09-28 13:00:00,707,binance,BTCUSDT,109314.99,109668.98,109314.98,109639.0,1759064400,1759067999,109314.99,109668.98,1759067784,109314.98,1759064402,109639.0,67724,32111,35613,0,332.00919,36361471.2533604,112.3939,12308122.5127679,219.61529,24053348.7405925,0,0
HOUR,2025-09-28 14:00:00,707,binance,BTCUSDT,109639.0,109888.0,109502.56,109850.01,1759068000,1759071599,109639.0,109888.0,1759071485,109502.56,1759068341,109850.01,72120,34873,37247,0,370.11862,40598576.7884343,153.63419,16856158.3244891,216.48443,23742418.4639452,0,0
HOUR,2025-09-28 15:00:00,707,binance,BTCUSDT,109850.01,110037.93,109712.23,110037.93,1759071600,1759075199,109850.0,110037.93,1759075199,109712.23,1759072360,110037.93,68532,30554,37978,0,338.92347,37245236.8623911,156.83075,17237688.0690531,182.09272,20007548.793338,0,0
HOUR,2025-09-28 16:00:00,707,binance,BTCUSDT,110037.93,110393.63,110008.54,110222.02,1759075200,1759078799,110037.92,110393.63,1759075667,110008.54,1759077545,110222.02,86547,37641,48906,0,516.23853,56882280.5067662,248.14961,27343611.5937616,268.08892,29538668.9130046,0,0
HOUR,2025-09-28 17:00:00,707,binance,BTCUSDT,110222.02,110377.05,110130.26,110203.52,1759078800,1759082399,110222.01,110377.05,1759081339,110130.26,1759080338,110203.52,85746,37476,48270,0,374.79675,41327486.5243928,205.72139,22683040.5111031,169.07536,18644446.0132897,0,0
HOUR,2025-09-28 18:00:00,707,binance,BTCUSDT,110203.52,110293.56,110060.88,110293.56,1759082400,1759085998,110203.53,110293.56,1759085998,110060.88,1759083164,110293.56,36167,18458,17709,0,140.49771,15479169.2588833,61.84038,6813906.4263493,78.65733,8665262.832534,0,0
HOUR,2025-09-28 19:00:00,707,binance,BTCUSDT,110293.56,110388.46,110119.71,110337.6,1759086000,1759089598,110293.56,110388.46,1759089016,110119.71,1759086916,110337.6,33049,15594,17455,0,184.24395,20321288.8701972,97.00522,10699907.7328884,87.23873,9621381.1373088,0,0
HOUR,2025-09-28 20:00:00,707,binance,BTCUSDT,110337.6,110945.0,110294.78,110803.8,1759089600,1759093199,110337.61,110945.0,1759092205,110294.78,1759090150,110803.8,73843,40059,33784,0,510.0654,56475071.3796461,301.81571,33411750.1339262,208.24969,23063321.2457199,0,0
HOUR,2025-09-28 21:00:00,707,binance,BTCUSDT,110803.8,110896.33,110640.81,110833.99,1759093200,1759096799,110803.8,110896.33,1759094072,110640.81,1759095481,110833.99,34606,17414,17192,0,275.55071,30524908.887108,137.08192,15185287.6294813,138.46879,15339621.2576267,0,0
HOUR,2025-09-28 22:00:00,707,binance,BTCUSDT,110833.99,112014.0,110833.99,111938.51,1759096800,1759100399,110833.99,112014.0,1759099945,110833.99,1759096800,111938.51,190927,101613,89314,0,1130.21918,126085910.283374,611.56271,68195762.2356036,518.65647,57890148.0474879,0,0
HOUR,2025-09-28 23:00:00,707,binance,BTCUSDT,111938.51,112350.0,111938.51,112163.95,1759100400,1759103999,111938.51,112350.0,1759100919,111938.51,1759100400,112163.95,155445,81862,73583,0,807.38282,90537838.0072953,435.14425,48795659.7361727,372.23857,41742178.2711226,0,0
HOUR,2025-09-29 00:00:00,707,binance,BTCUSDT,112163.95,112309.98,111985.0,112260.57,1759104000,1759107599,112163.96,112309.98,1759105529,111985.0,1759105189,112260.57,118701,55346,63355,0,716.5866,80360974.6775537,370.85037,41592343.8427263,345.73623,38768630.8348274,0,0
HOUR,2025-09-29 01:00:00,707,binance,BTCUSDT,112260.57,112310.0,111721.79,111855.3,1759107600,1759111199,112260.57,112310.0,1759108692,111721.79,1759111108,111855.3,127933,51759,76174,0,649.21896,72722487.5624679,246.44682,27614497.2545721,402.77214,45107990.3078958,0,0
HOUR,2025-09-29 02:00:00,707,binance,BTCUSDT,111855.3,112022.27,111632.72,111750.02,1759111200,1759114799,111855.3,112022.27,1759112835,111632.72,1759113947,111750.02,122847,52643,70204,0,621.54504,69488405.5887079,268.32164,29999481.4806538,353.2234,39488924.1080541,0,0
HOUR,2025-09-29 03:00:00,707,binance,BTCUSDT,111750.02,111857.51,111588.07,111857.51,1759114800,1759118399,111750.02,111857.51,1759118399,111588.07,1759115762,111857.51,72579,35171,37408,0,310.12302,34642670.1962474,163.37077,18250320.0598889,146.75225,16392350.1363585,0,0
HOUR,2025-09-29 04:00:00,707,binance,BTCUSDT,111857.51,111904.34,111750.0,111812.0,1759118400,1759121999,111857.51,111904.34,1759121305,111750.0,1759119503,111812.0,62645,26677,35968,0,278.79762,31179410.7919389,121.21556,13556729.9533589,157.58206,17622680.83858,0,0
HOUR,2025-09-29 05:00:00,707,binance,BTCUSDT,111812.0,111812.01,111575.38,111753.34,1759122000,1759125599,111812.01,111812.01,1759122027,111575.38,1759123505,111753.34,65765,31724,34041,0,348.73721,38944552.5537265,146.71395,16383697.5757174,202.02326,22560854.9780091,0,0
HOUR,2025-09-29 06:00:00,707,binance,BTCUSDT,111753.34,111850.0,111624.0,111632.83,1759125600,1759129198,111753.34,111850.0,1759127555,111624.0,1759128804,111632.83,74770,34467,40303,0,334.53443,37381242.4628273,145.97554,16310373.4419686,188.55889,21070869.0208587,0,0
HOUR,2025-09-29 07:00:00,707,binance,BTCUSDT,111632.83,111865.96,111560.65,111865.95,1759129200,1759132799,111632.83,111865.96,1759132798,111560.65,1759130792,111865.95,96319,52050,44269,0,869.2909,97087252.8191468,590.35903,65929655.4903252,278.93187,31157597.3288216,0,0
HOUR,2025-09-29 08:00:00,707,binance,BTCUSDT,111865.95,112421.99,111865.95,112099.75,1759132800,1759136399,111865.96,112421.99,1759135637,111865.95,1759132804,112099.75,116224,53072,63152,0,787.97678,88351130.6883079,492.64472,55233781.2205858,295.33206,33117349.4677221,0,0
HOUR,2025-09-29 09:00:00,707,binance,BTCUSDT,112099.75,112219.0,111988.13,112110.9,1759136400,1759139999,112099.74,112219.0,1759138778,111988.13,1759137338,112110.9,73585,32431,41154,0,460.23123,51596365.9014981,216.35063,24254380.3057363,243.8806,27341985.5957618,0,0
HOUR,2025-09-29 10:00:00,707,binance,BTCUSDT,112110.9,112225.0,112012.73,112090.18,1759140000,1759143599,112110.9,112225.0,1759141940,112012.73,1759142577,112090.18,61031,27827,33204,0,476.12298,53371908.8562128,152.58452,17107366.285231,323.53846,36264542.5709818,0,0
HOUR,2025-09-29 11:00:00,707,binance,BTCUSDT,112090.18,112112.86,111923.13,112100.0,1759143600,1759147198,112090.19,112112.86,1759146694,111923.13,1759144465,112100.0,74144,36662,37482,0,401.91096,45023424.4092072,215.4968,24140532.3669745,186.41416,20882892.0422327,0,0
HOUR,2025-09-29 12:00:00,707,binance,BTCUSDT,112100.0,112515.0,111940.0,112022.16,1759147200,1759150799,112100.0,112515.0,1759149110,111940.0,1759150402,112022.16,104826,48701,56125,0,744.63691,83558084.8547401,418.05108,46915425.3263774,326.58583,36642659.5283627,0,0
HOUR,2025-09-29 13:00:00,707,binance,BTCUSDT,112022.16,113490.0,111901.26,113227.29,1759150800,1759154399,112022.0,113490.0,1759153733,111901.26,1759151214,113227.29,287933,147730,140203,0,1670.66371,188528854.822848,1029.88122,116240825.607448,640.78249,72288029.2149013,0,0
HOUR,2025-09-29 14:00:00,707,binance,BTCUSDT,113227.29,114231.56,113220.21,114033.53,1759154400,1759157999,113227.29,114231.56,1759157517,113220.21,1759154477,114033.53,254200,136098,118102,0,1791.07159,203838443.358078,851.47527,96909549.0127681,939.59632,106928894.345636,0,0
HOUR,2025-09-29 15:00:00,707,binance,BTCUSDT,114033.53,114127.13,113686.06,113815.57,1759158000,1759161599,114033.54,114127.13,1759158130,113686.06,1759161032,113815.57,142381,63273,79108,0,858.42631,97790910.146178,364.36849,41508204.7664325,494.05782,56282705.3797455,0,0
HOUR,2025-09-29 16:00:00,707,binance,BTCUSDT,113815.57,114053.0,113600.0,113626.15,1759161600,1759165199,113815.57,114053.0,1759163721,113600.0,1759165134,113626.15,77427,31020,46407,0,728.01207,82888407.5717341,293.78552,33456840.0561164,434.22655,49431567.5156177,0,0
HOUR,2025-09-29 17:00:00,707,binance,BTCUSDT,113626.15,114151.0,113449.74,114043.91,1759165200,1759168799,113626.15,114151.0,1759168441,113449.74,1759165399,114043.91,100003,41985,58018,0,843.56729,95976164.9523847,381.99941,43474258.9726895,461.56788,52501905.9796952,0,0
HOUR,2025-09-29 18:00:00,707,binance,BTCUSDT,114043.91,114137.73,113867.02,114008.79,1759168800,1759172399,114043.92,114137.73,1759169188,113867.02,1759170400,114008.79,67304,34734,32570,0,396.89151,45239648.5654859,171.5132,19549791.9706158,225.37831,25689856.5948701,0,0
HOUR,2025-09-29 19:00:00,707,binance,BTCUSDT,114008.79,114390.93,113848.63,114265.55,1759172400,1759175999,114008.78,114390.93,1759175468,113848.63,1759173350,114265.55,109783,64045,45738,0,747.93438,85379189.8591843,380.63907,43453933.2428938,367.29531,41925256.6162905,0,0
HOUR,2025-09-29 20:00:00,707,binance,BTCUSDT,114265.55,114400.0,114122.12,114258.29,1759176000,1759179599,114265.56,114400.0,1759178687,114122.12,1759176213,114258.29,87204,42998,44206,0,497.44944,56861616.7857482,272.87024,31192263.6228193,224.5792,25669353.1629289,0,0
HOUR,2025-09-29 21:00:00,707,binance,BTCUSDT,114258.29,114329.8,114095.36,114176.73,1759179600,1759183199,114258.29,114329.8,1759180086,114095.36,1759181905,114176.73,38016,18797,19219,0,218.26557,24928851.5225501,84.3897,9637999.4427695,133.87587,15290852.0797806,0,0
HOUR,2025-09-29 22:00:00,707,binance,BTCUSDT,114176.73,114216.41,114020.0,114189.81,1759183200,1759186799,114176.72,114216.41,1759183371,114020.0,1759185605,114189.81,49412,25871,23541,0,443.81221,50643570.2507602,274.70179,31345289.7239341,169.11042,19298280.5268261,0,0
HOUR,2025-09-29 23:00:00,707,binance,BTCUSDT,114189.81,114395.92,114189.8,114311.96,1759186800,1759190399,114189.8,114395.92,1759190365,114189.8,1759186875,114311.96,57621,27014,30607,0,345.31333,39464066.6736083,182.68234,20877446.5459492,162.63099,18586620.1276591,0,0
HOUR,2025-09-30 00:00:00,707,binance,BTCUSDT,114311.96,114758.0,114040.35,114525.97,1759190400,1759193999,114311.97,114758.0,1759193423,114040.35,1759191985,114525.97,138255,66019,72236,0,953.85322,109113615.791146,486.06472,55614487.4895574,467.7885,53499128.3016516,0,0
HOUR,2025-09-30 01:00:00,707,binance,BTCUSDT,114525.97,114792.0,114255.38,114500.31,1759194000,1759197599,114525.97,114792.0,1759194907,114255.38,1759197194,114500.31,148309,64855,83454,0,766.2566,87732233.7181448,308.71565,35361758.5603566,457.54095,52370475.1577882,0,0
HOUR,2025-09-30 02:00:00,707,binance,BTCUSDT,114500.31,114583.19,114360.0,114455.96,1759197600,1759201199,114500.32,114583.19,1759200564,114360.0,1759198742,114455.96,93132,37477,55655,0,385.99253,44185465.1278323,170.55303,19524196.2930732,215.4395,24661268.8347591,0,0
HOUR,2025-09-30 03:00:00,707,binance,BTCUSDT,114455.96,114514.5,114303.06,114376.39,1759201200,1759204799,114455.96,114514.5,1759201433,114303.06,1759203155,114376.39,64531,25197,39334,0,388.27883,44410900.2306327,157.35764,17999277.3702328,230.92119,26411622.8603999,0,0
HOUR,2025-09-30 04:00:00,707,binance,BTCUSDT,114376.39,114376.4,114091.62,114091.63,1759204800,1759208398,114376.39,114376.4,1759204802,114091.62,1759208395,114091.63,70600,21269,49331,0,355.43204,40598976.1697289,128.38477,14663814.3379035,227.04727,25935161.8318254,0,0
HOUR,2025-09-30 05:00:00,707,binance,BTCUSDT,114091.63,114205.17,113827.24,113904.0,1759208400,1759211999,114091.63,114205.17,1759209011,113827.24,1759211767,113904.0,103429,38292,65137,0,698.31455,79595171.300194,249.32436,28425032.7664495,448.99019,51170138.5337445,0,0
HOUR,2025-09-30 06:00:00,707,binance,BTCUSDT,113904.0,114084.22,113838.41,113891.64,1759212000,1759215599,113904.0,114084.22,1759214147,113838.41,1759212309,113891.64,72853,33697,39156,0,527.62041,60113645.6062512,222.31428,25330466.4752238,305.30613,34783179.1310274,0,0
HOUR,2025-09-30 07:00:00,707,binance,BTCUSDT,113891.64,113994.61,113585.0,113699.23,1759215600,1759219198,113891.64,113994.61,1759217320,113585.0,1759218576,113699.23,87252,32659,54593,0,745.45417,84808256.0939466,347.8581,39572622.9455428,397.59607,45235633.1484038,0,0
HOUR,2025-09-30 08:00:00,707,binance,BTCUSDT,113699.23,113741.37,113350.35,113451.89,1759219200,1759222799,113699.24,113741.37,1759219866,113350.35,1759221257,113451.89,105671,40153,65518,0,653.46315,74203391.9210147,331.53616,37647096.4674386,321.92699,36556295.4535761,0,0
HOUR,2025-09-30 09:00:00,707,binance,BTCUSDT,113451.89,113451.89,112731.41,112781.97,1759222800,1759226399,113451.89,113451.89,1759222804,112731.41,1759226370,112781.97,144116,56111,88005,0,995.05591,112534196.964199,440.69114,49827993.6799067,554.36477,62706203.2842555,0,0
HOUR,2025-09-30 10:00:00,707,binance,BTCUSDT,112781.97,113085.23,112656.27,112923.49,1759226400,1759229999,112781.97,113085.23,1759229677,112656.27,1759226556,112923.49,135266,69166,66100,0,721.99583,81491748.2246925,448.16923,50585364.6795625,273.8266,30906383.54513,0,0
HOUR,2025-09-30 11:00:00,707,binance,BTCUSDT,112923.49,113135.44,112810.62,113055.01,1759230000,1759233598,112923.5,113135.44,1759233142,112810.62,1759231470,113055.01,77254,40444,36810,0,498.77683,56340949.2395193,313.92861,35458896.2741711,184.84822,20882052.9653482,0,0
HOUR,2025-09-30 12:00:00,707,binance,BTCUSDT,113055.01,113255.99,112990.75,113002.06,1759233600,1759237199,113055.0,113255.99,1759236023,112990.75,1759237146,113002.06,83222,36482,46740,0,347.5946,39315917.1001701,163.61939,18508801.6168138,183.97521,20807115.4833563,0,0
HOUR,2025-09-30 13:00:00,707,binance,BTCUSDT,113002.06,113677.23,112866.11,113404.53,1759237200,1759240799,113002.06,113677.23,1759240000,112866.11,1759237545,113404.53,237538,131693,105845,0,823.64679,93302347.1626907,451.91416,51190048.8438109,371.73263,42112298.3188798,0,0
HOUR,2025-09-30 14:00:00,707,binance,BTCUSDT,113404.53,113630.13,112900.0,113595.05,1759240800,1759244398,113404.53,113630.13,1759244351,112900.0,1759241260,113595.05,327526,142098,185428,0,910.17644,103057049.63937,422.34852,47827711.5887813,487.82792,55229338.0505962,0,0
HOUR,2025-09-30 15:00:00,707,binance,BTCUSDT,113595.05,113598.27,112919.95,113106.16,1759244400,1759247999,113595.04,113598.27,1759244403,112919.95,1759246049,113106.16,230508,74877,155631,0,758.86878,85865428.0857372,262.42709,29692069.1604504,496.44169,56173358.9252868,0,0
HOUR,2025-09-30 16:00:00,707,binance,BTCUSDT,113106.16,113279.92,112800.0,112841.24,1759248000,1759251599,113106.15,113279.92,1759249324,112800.0,1759251536,112841.24,135272,53281,81991,0,386.78887,43717317.0409259,176.99977,20003829.4128861,209.7891,23713487.6280398,0,0
HOUR,2025-09-30 17:00:00,707,binance,BTCUSDT,112841.24,113503.99,112813.82,113246.11,1759251600,1759255198,112841.23,113503.99,1759254186,112813.82,1759251621,113246.11,149805,68870,80935,0,745.57241,84452813.2253544,294.34133,33326795.8557108,451.23108,51126017.3696436,0,0
HOUR,2025-09-30 18:00:00,707,binance,BTCUSDT,113246.11,113714.56,113177.37,113714.56,1759255200,1759258799,113246.12,113714.56,1759258799,113177.37,1759255471,113714.56,78515,38047,40468,0,431.8583,48989147.2758109,251.73269,28558298.2788969,180.12561,20430848.996914,0,0
HOUR,2025-09-30 19:00:00,707,binance,BTCUSDT,113714.56,114563.46,113702.01,114359.99,1759258800,1759262399,113714.55,114563.46,1759262149,113702.01,1759258842,114359.99,148572,84752,63820,0,971.66803,110869977.57293,564.02271,64362210.4928821,407.64532,46507767.0800031,0,0
HOUR,2025-09-30 20:00:00,707,binance,BTCUSDT,114359.99,114723.57,114110.09,114626.36,1759262400,1759265998,114359.99,114723.57,1759265703,114110.09,1759263079,114626.36,122130,59783,62347,0,710.64838,81282781.1396782,406.44032,46483011.6854555,304.20806,34799769.4542227,0,0
HOUR,2025-09-30 21:00:00,707,binance,BTCUSDT,114626.36,114754.87,114136.5,114161.0,1759266000,1759269599,114626.36,114754.87,1759266298,114136.5,1759269546,114161.0,133346,41668,91678,0,649.46746,74347900.9351215,322.11417,36889634.5262431,327.35329,37458266.4088784,0,0
HOUR,2025-09-30 22:00:00,707,binance,BTCUSDT,114161.0,114356.98,113883.01,113940.39,1759269600,1759273199,114161.0,114356.98,1759269788,113883.01,1759272017,113940.39,75347,28374,46973,0,348.9346,39808902.6371059,119.76323,13661959.5586426,229.17137,26146943.0784633,0,0
HOUR,2025-09-30 23:00:00,707,binance,BTCUSDT,113940.39,114048.94,113765.42,114048.93,1759273200,1759276799,113940.4,114048.94,1759276798,113765.42,1759273378,114048.93,55882,24794,31088,0,268.4376,30575134.9279098,145.10047,16529082.9101895,123.33713,14046052.0177203,0,0
HOUR,2025-10-01 00:00:00,707,binance,BTCUSDT,114048.93,114308.0,113966.67,114239.53,1759276800,1759280398,114048.94,114308.0,1759277176,113966.67,1759278430,114239.53,99955,47816,52139,0,434.59016,49594240.0731943,212.22147,24221831.4935784,222.36869,25372408.5796159,0,0
HOUR,2025-10-01 01:00:00,707,binance,BTCUSDT,114239.53,114550.0,114142.99,114549.99,1759280400,1759283999,114239.53,114550.0,1759283997,114142.99,1759280594,114549.99,99376,54838,44538,0,597.2536,68303620.3235774,294.96149,33731936.2821483,302.29211,34571684.0414291,0,0
HOUR,2025-10-01 02:00:00,707,binance,BTCUSDT,114549.99,114551.76,114272.15,114272.15,1759284000,1759287599,114549.99,114551.76,1759284088,114272.15,1759287599,114272.15,73546,29308,44238,0,508.42422,58162291.0893912,191.12336,21860317.1831524,317.30086,36301973.9062388,0,0
HOUR,2025-10-01 03:00:00,707,binance,BTCUSDT,114272.15,114530.48,114096.58,114176.92,1759287600,1759291199,114272.16,114530.48,1759289722,114096.58,1759290794,114176.92,92312,39595,52717,0,502.30318,57439454.5630595,275.05086,31458941.3444337,227.25232,25980513.2186258,0,0
HOUR,2025-10-01 04:00:00,707,binance,BTCUSDT,114176.92,114700.0,114151.0,114289.01,1759291200,1759294799,114176.93,114700.0,1759293181,114151.0,1759291223,114289.01,131642,52077,79565,0,597.89328,68450188.1540999,224.52653,25702764.3466101,373.36675,42747423.8074898,0,0
