UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,NUMBER_OF_CONTRACTS,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN
HOUR,2024-10-19 10:00:00,207,binance,BTCUSDT,68327.1,68367.2,68220.0,68225.1,1729332000,1729335599,68327.1,68367.2,1729332328,68220.0,1729335452,68225.1,47696,20604,27092,0,3429493,3429.493,234168037.653,1167.32,79713031.9591,2262.173,154455005.6939,0,0
HOUR,2024-10-19 11:00:00,207,binance,BTCUSDT,68225.1,68282.0,68042.5,68071.6,1729335600,1729339199,68225.1,68282.0,1729336350,68042.5,1729337891,68071.6,83004,37056,45948,0,6025218,6025.218,410664192.709,2551.09,173894647.428,3474.128,236769545.281,0,0
HOUR,2024-10-19 12:00:00,207,binance,BTCUSDT,68071.6,68250.4,68063.5,68195.0,1729339201,1729342799,68071.6,68250.4,1729341446,68063.5,1729339222,68195.0,47082,25112,21970,0,3069586,3069.586,209281573.26,1863.937,127076809.0666,1205.649,82204764.1934,0,0
HOUR,2024-10-19 13:00:00,207,binance,BTCUSDT,68195.0,68204.0,68088.0,68090.0,1729342800,1729346399,68195.0,68204.0,1729342813,68088.0,1729345943,68090.0,37172,15959,21213,0,2073534,2073.534,141265463.1187,819.86,55855080.2817,1253.674,85410382.837,0,0
HOUR,2024-10-19 14:00:00,207,binance,BTCUSDT,68090.0,68347.2,68089.9,68276.9,1729346400,1729349999,68090.0,68347.2,1729348402,68089.9,1729346403,68276.9,63294,35213,28081,0,4407269,4407.269,300757391.1472,2575.192,175718553.2045,1832.077,125038837.9427,0,0
HOUR,2024-10-19 15:00:00,207,binance,BTCUSDT,68276.9,68321.3,68140.0,68206.9,1729350000,1729353599,68276.9,68321.3,1729350257,68140.0,1729352249,68206.9,47453,21854,25599,0,2791072,2791.072,190401181.9359,1305.896,89088857.7853,1485.176,101312324.1506,0,0
HOUR,2024-10-19 16:00:00,207,binance,BTCUSDT,68206.9,68215.1,68020.0,68028.0,1729353604,1729357199,68206.8,68215.1,1729353708,68020.0,1729357014,68028.0,61948,27775,34173,0,4090555,4090.555,278568648.9344,1728.651,117727386.5199,2361.904,160841262.4145,0,0
HOUR,2024-10-19 17:00:00,207,binance,BTCUSDT,68028.0,68133.2,68000.0,68109.4,1729357200,1729360799,68028.0,68133.2,1729359166,68000.0,1729357352,68109.4,39646,20740,18906,0,2131351,2131.351,145075757.1624,1167.676,79491473.6493,963.675,65584283.5131,0,0
HOUR,2024-10-19 18:00:00,207,binance,BTCUSDT,68109.4,68177.5,68068.9,68155.2,1729360800,1729364399,68109.4,68177.5,1729362473,68068.9,1729361465,68155.2,25206,12600,12606,0,1555032,1555.032,105954148.5915,821.252,55957494.2968,733.78,49996654.2947,0,0
HOUR,2024-10-19 19:00:00,207,binance,BTCUSDT,68155.2,68228.9,68119.0,68162.5,1729364400,1729367999,68155.2,68228.9,1729365997,68119.0,1729367479,68162.5,25985,12215,13770,0,1594870,1594.87,108733548.8238,750.976,51203429.991,843.894,57530118.8328,0,0
HOUR,2024-10-19 20:00:00,207,binance,BTCUSDT,68162.5,68240.9,68145.2,68215.2,1729368001,1729371599,68162.5,68240.9,1729370432,68145.2,1729368245,68215.2,23560,11428,12132,0,1388908,1388.908,94734994.0377,667.177,45505215.575,721.731,49229778.4627,0,0
HOUR,2024-10-19 21:00:00,207,binance,BTCUSDT,68215.2,68320.0,68185.5,68192.8,1729371600,1729375199,68215.2,68320.0,1729373365,68185.5,1729375156,68192.8,34070,15442,18628,0,2452297,2452.297,167392469.5395,1037.083,70798788.3438,1415.214,96593681.1957,0,0
HOUR,2024-10-19 22:00:00,207,binance,BTCUSDT,68192.8,68400.1,68168.2,68305.9,1729375200,1729378799,68192.8,68400.1,1729377808,68168.2,1729375535,68305.9,51103,28050,23053,0,2986736,2986.736,203998104.3584,1601.878,109424657.3182,1384.858,94573447.0402,0,0
HOUR,2024-10-19 23:00:00,207,binance,BTCUSDT,68305.9,68401.6,68272.8,68357.1,1729378800,1729382399,68306.0,68401.6,1729380875,68272.8,1729379142,68357.1,43716,22469,21247,0,2558235,2558.235,174844924.6263,1273.708,87054058.2964,1284.527,87790866.3299,0,0
HOUR,2024-10-20 00:00:00,207,binance,BTCUSDT,68357.1,68435.6,68203.0,68203.1,1729382404,1729385999,68357.1,68435.6,1729382809,68203.0,1729385998,68203.1,47407,22545,24862,0,2819206,2819.206,192622067.8403,1254.143,85700092.0561,1565.063,106921975.7842,0,0
HOUR,2024-10-20 01:00:00,207,binance,BTCUSDT,68203.1,68237.2,68124.0,68129.1,1729386000,1729389599,68203.0,68237.2,1729386764,68124.0,1729388938,68129.1,39073,17666,21407,0,2135323,2135.323,145585145.0447,969.97,66136384.3341,1165.353,79448760.7106,0,0
HOUR,2024-10-20 02:00:00,207,binance,BTCUSDT,68129.1,68212.0,68082.0,68152.6,1729389600,1729393199,68129.2,68212.0,1729390399,68082.0,1729392414,68152.6,28356,13959,14397,0,1572847,1572.847,107186397.8153,769.552,52448533.8573,803.295,54737863.958,0,0
HOUR,2024-10-20 03:00:00,207,binance,BTCUSDT,68152.6,68178.0,68069.8,68161.1,1729393200,1729396799,68152.6,68178.0,1729396676,68069.8,1729393729,68161.1,32285,15498,16787,0,2502607,2502.607,170488602.5896,1117.306,76122098.9315,1385.301,94366503.6581,0,0
HOUR,2024-10-20 04:00:00,207,binance,BTCUSDT,68161.1,68306.0,68154.5,68223.9,1729396801,1729400399,68161.1,68306.0,1729398693,68154.5,1729397182,68223.9,28296,15667,12629,0,2254380,2254.38,153818992.06,1263.198,86187522.6003,991.182,67631469.4597,0,0
HOUR,2024-10-20 05:00:00,207,binance,BTCUSDT,68223.9,68274.7,68156.1,68200.0,1729400400,1729403999,68223.9,68274.7,1729401015,68156.1,1729402748,68200.0,25649,12312,13337,0,1864788,1864.788,127182815.59,856.193,58396381.63,1008.595,68786433.96,0,0
HOUR,2024-10-20 06:00:00,207,binance,BTCUSDT,68200.0,68421.0,68151.3,68381.2,1729404000,1729407599,68200.1,68421.0,1729407532,68151.3,1729404278,68381.2,33591,19698,13893,0,3036966,3036.966,207357530.5767,1800.267,122947952.7834,1236.699,84409577.7933,0,0
HOUR,2024-10-20 07:00:00,207,binance,BTCUSDT,68381.2,68423.0,68339.8,68347.0,1729407600,1729411199,68381.2,68423.0,1729408229,68339.8,1729407866,68347.0,44363,20185,24178,0,3464117,3464.117,236852981.8109,1755.778,120049235.7434,1708.339,116803746.0675,0,0
HOUR,2024-10-20 08:00:00,207,binance,BTCUSDT,68347.0,68498.0,68333.0,68373.3,1729411204,1729414799,68347.0,68498.0,1729412975,68333.0,1729414421,68373.3,39787,20020,19767,0,3119935,3119.935,213419097.3209,1727.89,118212429.7815,1392.045,95206667.5394,0,0
HOUR,2024-10-20 09:00:00,207,binance,BTCUSDT,68373.3,68432.5,68330.0,68417.4,1729414800,1729418399,68373.2,68432.5,1729417128,68330.0,1729415289,68417.4,24610,12895,11715,0,1494164,1494.164,102178802.545,731.76,50043589.2049,762.404,52135213.3401,0,0
HOUR,2024-10-20 10:00:00,207,binance,BTCUSDT,68417.4,68445.5,68350.0,68350.1,1729418400,1729421999,68417.5,68445.5,1729419067,68350.0,1729421999,68350.1,23382,9670,13712,0,1542733,1542.733,105528191.0588,621.085,42486436.6345,921.648,63041754.4243,0,0
HOUR,2024-10-20 11:00:00,207,binance,BTCUSDT,68350.1,68431.3,68350.0,68396.3,1729422000,1729425599,68350.1,68431.3,1729424722,68350.0,1729422273,68396.3,19987,10127,9860,0,957039,957.039,65455465.546,478.831,32749149.8632,478.208,32706315.6828,0,0
HOUR,2024-10-20 12:00:00,207,binance,BTCUSDT,68396.3,68418.7,68233.0,68239.1,1729425601,1729429199,68396.4,68418.7,1729425963,68233.0,1729429088,68239.1,39077,16649,22428,0,2745977,2745.977,187641367.7451,1111.985,75991236.6241,1633.992,111650131.121,0,0
HOUR,2024-10-20 13:00:00,207,binance,BTCUSDT,68239.1,68470.0,68176.7,68438.6,1729429200,1729432799,68239.0,68470.0,1729432083,68176.7,1729430469,68438.6,69628,37432,32196,0,5698831,5698.831,389446043.1722,2976.942,203481994.3258,2721.889,185964048.8464,0,0
HOUR,2024-10-20 14:00:00,207,binance,BTCUSDT,68438.6,68749.0,68438.5,68622.1,1729432800,1729436399,68438.6,68749.0,1729433884,68438.5,1729432801,68622.1,151635,77190,74445,0,12171027,12171.027,835323457.3055,6702.575,459992378.12,5468.452,375331079.1855,0,0
HOUR,2024-10-20 15:00:00,207,binance,BTCUSDT,68622.1,68666.0,68333.0,68605.0,1729436400,1729439999,68622.1,68666.0,1729436426,68333.0,1729437676,68605.0,82660,39641,43019,0,5489492,5489.492,375992978.8451,2532.741,173482559.8205,2956.751,202510419.0246,0,0
HOUR,2024-10-20 16:00:00,207,binance,BTCUSDT,68605.0,68639.8,68470.0,68475.5,1729440004,1729443599,68605.0,68639.8,1729440030,68470.0,1729443536,68475.5,45162,18724,26438,0,2580753,2580.753,176896366.8994,1105.284,75766407.8589,1475.469,101129959.0405,0,0
HOUR,2024-10-20 17:00:00,207,binance,BTCUSDT,68475.5,68592.6,68384.3,68533.3,1729443600,1729447199,68475.5,68592.6,1729446796,68384.3,1729445894,68533.3,35491,17430,18061,0,2584215,2584.215,176966070.9529,1337.798,91621992.0178,1246.417,85344078.9351,0,0
HOUR,2024-10-20 18:00:00,207,binance,BTCUSDT,68533.3,68649.0,68530.5,68579.9,1729447200,1729450799,68533.3,68649.0,1729447672,68530.5,1729447272,68579.9,28683,14250,14433,0,2000660,2000.66,137246717.0501,1043.579,71591780.7303,957.081,65654936.3198,0,0
HOUR,2024-10-20 19:00:00,207,binance,BTCUSDT,68579.9,68587.4,68464.9,68484.9,1729450800,1729454399,68580.0,68587.4,1729450812,68464.9,1729452875,68484.9,26288,11034,15254,0,1932207,1932.207,132378550.0138,967.263,66267097.0567,964.944,66111452.9571,0,0
HOUR,2024-10-20 20:00:00,207,binance,BTCUSDT,68484.9,68919.7,68431.9,68764.0,1729454400,1729457999,68484.9,68919.7,1729457452,68431.9,1729454816,68764.0,75179,44062,31117,0,5818712,5818.712,399964195.8747,3728.961,256295422.7255,2089.751,143668773.1492,0,0
HOUR,2024-10-20 21:00:00,207,binance,BTCUSDT,68764.0,68865.6,68630.9,68755.1,1729458000,1729461599,68764.0,68865.6,1729458092,68630.9,1729459873,68755.1,57105,26258,30847,0,3793916,3793.916,260776965.4562,1604.788,110302458.9638,2189.128,150474506.4924,0,0
HOUR,2024-10-20 22:00:00,207,binance,BTCUSDT,68755.1,69425.8,68570.8,69132.4,1729461600,1729465199,68755.1,69425.8,1729464754,68570.8,1729462396,69132.4,351784,184001,167783,0,26288029,26288.029,1815056674.7645,15046.166,1038963235.1008,11241.863,776093439.6637,0,0
HOUR,2024-10-20 23:00:00,207,binance,BTCUSDT,69132.4,69191.6,68906.0,69020.1,1729465200,1729468799,69132.5,69191.6,1729465433,68906.0,1729468251,69020.1,123184,58824,64360,0,7012607,7012.607,484188513.0974,3133.291,216347144.6222,3879.316,267841368.4752,0,0
HOUR,2024-10-21 00:00:00,207,binance,BTCUSDT,69020.1,69566.0,68957.2,69153.9,1729468803,1729472399,69020.2,69566.0,1729470228,68957.2,1729469208,69153.9,186868,92883,93985,0,13673059,13673.059,947634347.1948,7024.563,486943291.27,6648.496,460691055.9248,0,0
HOUR,2024-10-21 01:00:00,207,binance,BTCUSDT,69153.9,69489.0,69091.2,69216.9,1729472400,1729475998,69153.9,69489.0,1729473788,69091.2,1729472911,69216.9,112881,56471,56410,0,7394012,7394.012,512522454.4624,4032.742,279560907.2266,3361.27,232961547.2358,0,0
HOUR,2024-10-21 02:00:00,207,binance,BTCUSDT,69216.9,69271.9,68688.0,68721.3,1729476000,1729479599,69216.8,69271.9,1729476214,68688.0,1729478970,68721.3,116284,51742,64542,0,8882405,8882.405,612579758.5663,3638.292,250944239.5259,5244.113,361635519.0404,0,0
HOUR,2024-10-21 03:00:00,207,binance,BTCUSDT,68721.3,68944.0,68590.0,68938.0,1729479600,1729483199,68721.4,68944.0,1729481753,68590.0,1729480418,68938.0,100765,55581,45184,0,7431834,7431.834,511070802.1947,4007.133,275579130.8093,3424.701,235491671.3854,0,0
HOUR,2024-10-21 04:00:00,207,binance,BTCUSDT,68938.0,69042.7,68781.9,69035.0,1729483201,1729486799,68937.9,69042.7,1729486785,68781.9,1729484834,69035.0,56449,28120,28329,0,4105963,4105.963,282901233.2598,2177.042,150033097.9836,1928.921,132868135.2762,0,0
HOUR,2024-10-21 05:00:00,207,binance,BTCUSDT,69035.0,69200.0,68947.1,68981.2,1729486800,1729490399,69035.1,69200.0,1729487168,68947.1,1729487472,68981.2,77174,36734,40440,0,5047571,5047.571,348665082.6853,2453.895,169528492.0119,2593.676,179136590.6734,0,0
HOUR,2024-10-21 06:00:00,207,binance,BTCUSDT,68981.2,69159.7,68630.5,68692.6,1729490400,1729493999,68981.2,69159.7,1729492375,68630.5,1729493967,68692.6,91703,42043,49660,0,6422540,6422.54,442807988.8833,2826.167,194932812.835,3596.373,247875176.0483,0,0
HOUR,2024-10-21 07:00:00,207,binance,BTCUSDT,68692.6,68807.0,68468.0,68519.3,1729494000,1729497599,68692.5,68807.0,1729494609,68468.0,1729497459,68519.3,134520,66842,67678,0,10421330,10421.33,715246602.7398,5067.724,347855036.551,5353.606,367391566.1888,0,0
HOUR,2024-10-21 08:00:00,207,binance,BTCUSDT,68519.3,68675.0,68282.2,68304.3,1729497600,1729501199,68519.3,68675.0,1729497995,68282.2,1729500874,68304.3,121898,56938,64960,0,9141565,9141.565,625940615.7589,3881.029,265824056.1849,5260.536,360116559.574,0,0
HOUR,2024-10-21 09:00:00,207,binance,BTCUSDT,68304.3,68443.7,68136.0,68394.3,1729501200,1729504799,68304.4,68443.7,1729502110,68136.0,1729503277,68394.3,132191,68448,63743,0,8437619,8437.619,576302654.9285,4376.194,298929325.1512,4061.425,277373329.7773,0,0
HOUR,2024-10-21 10:00:00,207,binance,BTCUSDT,68394.3,68507.4,68271.0,68293.8,1729504800,1729508399,68394.2,68507.4,1729505702,68271.0,1729508348,68293.8,85081,40609,44472,0,4591382,4591.382,314106947.1195,2049.861,140247316.056,2541.521,173859631.0635,0,0
HOUR,2024-10-21 11:00:00,207,binance,BTCUSDT,68293.8,68455.6,68186.6,68250.9,1729508400,1729511999,68293.8,68455.6,1729509353,68186.6,1729511476,68250.9,87088,43115,43973,0,5451362,5451.362,372378024.7097,2465.401,168442983.9627,2985.961,203935040.747,0,0
HOUR,2024-10-21 12:00:00,207,binance,BTCUSDT,68250.9,68350.8,68080.0,68223.8,1729512000,1729515599,68250.8,68350.8,1729514028,68080.0,1729514692,68223.8,105789,53237,52552,0,7192519,7192.519,490507647.9703,3349.26,228416203.5131,3843.259,262091444.4572,0,0
HOUR,2024-10-21 13:00:00,207,binance,BTCUSDT,68223.8,68267.0,67149.8,67330.1,1729515600,1729519199,68223.9,68267.0,1729515827,67149.8,1729518869,67330.1,448525,212295,236230,0,42348525,42348.525,2864050037.0598,18914.399,1279129941.288,23434.126,1584920095.7718,0,0
HOUR,2024-10-21 14:00:00,207,binance,BTCUSDT,67330.1,67632.8,67022.0,67300.1,1729519200,1729522799,67330.1,67632.8,1729519816,67022.0,1729521607,67300.1,324041,165448,158593,0,25130551,25130.551,1692097587.1076,12688.392,854551437.6388,12442.159,837546149.4688,0,0
HOUR,2024-10-21 15:00:00,207,binance,BTCUSDT,67300.1,67380.8,66865.9,67354.3,1729522800,1729526399,67300.1,67380.8,1729526371,66865.9,1729523574,67354.3,282566,145685,136881,0,22754583,22754.583,1525523890.5041,11653.558,781421213.2757,11101.025,744102677.2284,0,0
HOUR,2024-10-21 16:00:00,207,binance,BTCUSDT,67354.3,67354.3,66920.0,67349.9,1729526400,1729529999,67354.2,67354.3,1729526405,66920.0,1729528573,67349.9,175284,90300,84984,0,12357000,12357.0,829953239.9159,6541.265,439363372.2424,5815.735,390589867.6735,0,0
HOUR,2024-10-21 17:00:00,207,binance,BTCUSDT,67349.9,67679.5,67274.3,67537.6,1729530000,1729533599,67349.9,67679.5,1729532646,67274.3,1729530255,67537.6,158755,78885,79870,0,10872760,10872.76,734249787.5658,5770.498,389696644.8528,5102.262,344553142.713,0,0
HOUR,2024-10-21 18:00:00,207,binance,BTCUSDT,67537.6,67542.8,67024.0,67330.0,1729533600,1729537199,67537.5,67542.8,1729533602,67024.0,1729535294,67330.0,137529,62287,75242,0,10139738,10139.738,682134753.6375,4256.503,286319748.8243,5883.235,395815004.8132,0,0
HOUR,2024-10-21 19:00:00,207,binance,BTCUSDT,67330.0,67949.0,67330.0,67755.4,1729537200,1729540799,67330.0,67949.0,1729540462,67330.0,1729537203,67755.4,146671,76238,70433,0,11842382,11842.382,801505462.88,6541.584,442850351.575,5300.798,358655111.305,0,0
HOUR,2024-10-21 20:00:00,207,binance,BTCUSDT,67755.4,67808.2,67613.0,67730.0,1729540800,1729544399,67755.6,67808.2,1729541226,67613.0,1729541841,67730.0,70233,32609,37624,0,3561233,3561.233,241074362.7154,1488.264,100746880.5015,2072.969,140327482.2139,0,0
HOUR,2024-10-21 21:00:00,207,binance,BTCUSDT,67730.0,67928.4,67663.6,67783.7,1729544400,1729547999,67730.0,67928.4,1729545238,67663.6,1729547040,67783.7,60256,30024,30232,0,3905107,3905.107,264771455.5925,1887.481,127992153.7264,2017.626,136779301.8661,0,0
HOUR,2024-10-21 22:00:00,207,binance,BTCUSDT,67783.7,67865.4,67585.6,67769.9,1729548000,1729551599,67783.6,67865.4,1729548605,67585.6,1729550573,67769.9,73873,35018,38855,0,4347496,4347.496,294489461.5725,2182.396,147844531.4984,2165.1,146644930.0741,0,0
HOUR,2024-10-21 23:00:00,207,binance,BTCUSDT,67769.9,67770.0,67341.4,67368.8,1729551600,1729555199,67769.9,67770.0,1729551600,67341.4,1729555118,67368.8,101562,44390,57172,0,7580335,7580.335,511730333.6245,3453.204,233096504.0776,4127.131,278633829.5469,0,0
HOUR,2024-10-22 00:00:00,207,binance,BTCUSDT,67368.8,67399.6,66536.5,67132.5,1729555204,1729558799,67368.7,67399.6,1729555333,66536.5,1729557186,67132.5,296475,141398,155077,0,24839905,24839.905,1662646653.5578,11397.76,763015359.8425,13442.145,899631293.7153,0,0
HOUR,2024-10-22 01:00:00,207,binance,BTCUSDT,67132.5,67530.0,67030.0,67500.0,1729558800,1729562399,67132.5,67530.0,1729560670,67030.0,1729558877,67500.0,128614,66018,62596,0,7349492,7349.492,494963068.6938,3784.452,254891584.6159,3565.04,240071484.0779,0,0
HOUR,2024-10-22 02:00:00,207,binance,BTCUSDT,67500.0,67688.0,67258.9,67312.0,1729562400,1729565999,67499.9,67688.0,1729562923,67258.9,1729565897,67312.0,95210,43890,51320,0,6002218,6002.218,405223280.8717,2606.039,175999174.0565,3396.179,229224106.8152,0,0
HOUR,2024-10-22 03:00:00,207,binance,BTCUSDT,67312.0,67550.0,67285.2,67390.3,1729566000,1729569599,67312.1,67550.0,1729566984,67285.2,1729568360,67390.3,65291,33663,31628,0,4181047,4181.047,281749396.3764,2162.204,145699245.7854,2018.843,136050150.591,0,0
HOUR,2024-10-22 04:00:00,207,binance,BTCUSDT,67390.3,67499.5,67278.0,67493.7,1729569601,1729573199,67390.3,67499.5,1729573050,67278.0,1729570861,67493.7,48498,28615,19883,0,2708516,2708.516,182532353.8839,1616.404,108945600.2527,1092.112,73586753.6312,0,0
HOUR,2024-10-22 05:00:00,207,binance,BTCUSDT,67493.7,67650.1,67450.2,67574.0,1729573200,1729576799,67493.7,67650.1,1729575568,67450.2,1729573362,67574.0,60601,33389,27212,0,3813382,3813.382,257701215.673,2079.064,140502642.0903,1734.318,117198573.5827,0,0
HOUR,2024-10-22 06:00:00,207,binance,BTCUSDT,67574.0,67784.9,67557.8,67557.8,1729576800,1729580399,67574.0,67784.9,1729578436,67557.8,1729580399,67557.8,88935,43851,45084,0,6250496,6250.496,423125593.6355,2829.438,191541632.3711,3421.058,231583961.2644,0,0
HOUR,2024-10-22 07:00:00,207,binance,BTCUSDT,67557.8,67690.0,67360.0,67387.3,1729580400,1729583999,67557.8,67690.0,1729581647,67360.0,1729583646,67387.3,66163,29489,36674,0,4507106,4507.106,304287585.2387,1789.862,120840972.79,2717.244,183446612.4487,0,0
HOUR,2024-10-22 08:00:00,207,binance,BTCUSDT,67387.3,67387.3,66884.0,66924.0,1729584004,1729587599,67387.2,67387.3,1729584031,66884.0,1729586181,66924.0,181404,88081,93323,0,12533504,12533.504,841062418.1416,5715.737,383514719.3897,6817.767,457547698.7519,0,0
HOUR,2024-10-22 09:00:00,207,binance,BTCUSDT,66924.0,67118.3,66740.0,66941.0,1729587600,1729591199,66924.1,67118.3,1729588555,66740.0,1729590076,66941.0,178413,92961,85452,0,10710485,10710.485,716522466.3202,5504.018,368279872.4595,5206.467,348242593.8607,0,0
HOUR,2024-10-22 10:00:00,207,binance,BTCUSDT,66941.0,67220.0,66840.5,67166.8,1729591200,1729594799,66941.0,67220.0,1729594573,66840.5,1729591942,67166.8,119084,63313,55771,0,8773061,8773.061,588092785.274,3999.527,268142056.6233,4773.534,319950728.6507,0,0
HOUR,2024-10-22 11:00:00,207,binance,BTCUSDT,67166.8,67524.6,67138.7,67280.6,1729594800,1729598399,67166.8,67524.6,1729596687,67138.7,1729594832,67280.6,115839,57569,58270,0,9230883,9230.883,621700222.5947,4539.624,305758250.1557,4691.259,315941972.439,0,0
HOUR,2024-10-22 12:00:00,207,binance,BTCUSDT,67280.6,67470.7,66830.1,66965.1,1729598400,1729601999,67280.6,67470.7,1729598972,66830.1,1729601111,66965.1,148442,68061,80381,0,10817285,10817.285,725884500.9311,5012.084,336374712.2459,5805.201,389509788.6852,0,0
HOUR,2024-10-22 13:00:00,207,binance,BTCUSDT,66965.1,67150.0,66613.0,66969.9,1729602000,1729605599,66965.2,67150.0,1729603835,66613.0,1729605166,66969.9,230734,114972,115762,0,18577382,18577.382,1242628076.1503,8613.979,576285375.6731,9963.403,666342700.4772,0,0
HOUR,2024-10-22 14:00:00,207,binance,BTCUSDT,66969.9,67718.0,66796.0,67548.7,1729605600,1729609199,66970.0,67718.0,1729608952,66796.0,1729605788,67548.7,349977,186948,163029,0,27893507,27893.507,1878389710.2738,15354.905,1034192285.4065,12538.602,844197424.8673,0,0
HOUR,2024-10-22 15:00:00,207,binance,BTCUSDT,67548.7,67686.7,67083.4,67266.8,1729609200,1729612799,67548.7,67686.7,1729609423,67083.4,1729610797,67266.8,170194,79050,91144,0,12393899,12393.899,834669260.272,5679.264,382440252.9324,6714.635,452229007.3396,0,0
HOUR,2024-10-22 16:00:00,207,binance,BTCUSDT,67266.8,67266.8,66902.1,66953.5,1729612800,1729616399,67266.8,67266.8,1729612800,66902.1,1729615505,66953.5,137483,65986,71497,0,9295031,9295.031,623319637.1248,4686.906,314318175.5162,4608.125,309001461.6086,0,0
HOUR,2024-10-22 17:00:00,207,binance,BTCUSDT,66953.5,67438.6,66930.0,67313.5,1729616400,1729619999,66953.5,67438.6,1729617637,66930.0,1729616469,67313.5,127267,67144,60123,0,9072565,9072.565,610218055.1118,4610.329,310102375.4477,4462.236,300115679.6641,0,0
HOUR,2024-10-22 18:00:00,207,binance,BTCUSDT,67313.5,67513.9,67220.3,67355.0,1729620000,1729623599,67313.6,67513.9,1729621713,67220.3,1729621333,67355.0,89475,43459,46016,0,5637297,5637.297,379913211.9948,2709.83,182621868.8004,2927.467,197291343.1944,0,0
HOUR,2024-10-22 19:00:00,207,binance,BTCUSDT,67355.0,67630.0,67319.5,67466.8,1729623600,1729627199,67355.0,67630.0,1729626380,67319.5,1729623865,67466.8,82788,43166,39622,0,5462276,5462.276,368772067.573,2852.027,192566714.058,2610.249,176205353.515,0,0
HOUR,2024-10-22 20:00:00,207,binance,BTCUSDT,67466.8,67567.1,67401.7,67504.0,1729627201,1729630799,67466.2,67567.1,1729627552,67401.7,1729628741,67504.0,52615,26012,26603,0,3150913,3150.913,212631695.456,1439.366,97136323.2698,1711.547,115495372.1862,0,0
HOUR,2024-10-22 21:00:00,207,binance,BTCUSDT,67504.0,67541.7,67383.6,67514.1,1729630800,1729634399,67504.0,67541.7,1729634342,67383.6,1729633478,67514.1,35404,16554,18850,0,2154260,2154.26,145278306.5144,789.588,53249974.2233,1364.672,92028332.2911,0,0
HOUR,2024-10-22 22:00:00,207,binance,BTCUSDT,67514.1,67825.0,67464.0,67699.9,1729634400,1729637999,67514.1,67825.0,1729637809,67464.0,1729634459,67699.9,97177,51715,45462,0,7616165,7616.165,515519911.2483,4257.098,288168712.1284,3359.067,227351199.1199,0,0
HOUR,2024-10-22 23:00:00,207,binance,BTCUSDT,67699.9,67766.0,67266.6,67406.4,1729638000,1729641599,67700.0,67766.0,1729638153,67266.6,1729640848,67406.4,75155,32315,42840,0,4912351,4912.351,331498092.6556,2102.79,141901929.2809,2809.561,189596163.3747,0,0
HOUR,2024-10-23 00:00:00,207,binance,BTCUSDT,67406.4,67449.0,67106.8,67156.9,1729641604,1729645199,67406.5,67449.0,1729641607,67106.8,1729644851,67156.9,89975,43360,46615,0,5757365,5757.365,386992703.0488,2881.328,193654021.1747,2876.037,193338681.8741,0,0
HOUR,2024-10-23 01:00:00,207,binance,BTCUSDT,67156.9,67374.0,67155.0,67334.5,1729645200,1729648799,67156.8,67374.0,1729647698,67155.0,1729645210,67334.5,50356,27992,22364,0,2849248,2849.248,191696756.9646,1588.599,106877158.7969,1260.649,84819598.1677,0,0
HOUR,2024-10-23 02:00:00,207,binance,BTCUSDT,67334.5,67373.9,67046.5,67082.4,1729648800,1729652399,67334.5,67373.9,1729648977,67046.5,1729650502,67082.4,67248,30217,37031,0,3430302,3430.302,230387781.6792,1533.275,102983566.3096,1897.027,127404215.3696,0,0
HOUR,2024-10-23 03:00:00,207,binance,BTCUSDT,67082.4,67171.5,66856.7,67057.8,1729652400,1729655999,67082.4,67171.5,1729652969,66856.7,1729654143,67057.8,87919,43725,44194,0,5938842,5938.842,397803596.0053,2642.965,177049324.282,3295.877,220754271.7233,0,0
HOUR,2024-10-23 04:00:00,207,binance,BTCUSDT,67057.8,67220.0,66974.2,67195.9,1729656001,1729659599,67057.8,67220.0,1729658366,66974.2,1729657586,67195.9,59081,31065,28016,0,3202361,3202.361,214928489.2353,1774.905,119127094.5693,1427.456,95801394.666,0,0
HOUR,2024-10-23 05:00:00,207,binance,BTCUSDT,67195.9,67209.6,67027.6,67072.3,1729659600,1729663199,67195.9,67209.6,1729659637,67027.6,1729661813,67072.3,51441,23957,27484,0,2665432,2665.432,178880576.0164,1202.828,80723259.2659,1462.604,98157316.7505,0,0
HOUR,2024-10-23 06:00:00,207,binance,BTCUSDT,67072.3,67290.0,66880.0,66901.0,1729663200,1729666799,67072.2,67290.0,1729665203,66880.0,1729666772,66901.0,77363,38743,38620,0,5509827,5509.827,369715750.7384,2463.633,165337780.9714,3046.194,204377969.767,0,0
